"","SensorName","Date","Time","SensorID","delta_t","Unit","Value","Unit.1","Salinity","ReferenceLEDCurrent","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","TrialID","dateTime","KrillID","RESPRound","percentDOassumpt","assumedSatDOmg","percentDO","obseveredSatDOmg","actualDOmg","CorTemp","SalinityConstant","oxygen"
"536","KriLR116","28-Oct-19",2019-10-28 15:38:10,213061676,1.21916666666667,"hour",8.391,"mg/l",30.3,48.997,"8","CHG","I3",16,"Euphausia pacifica","2.59","0.051","Trial01",2019-10-28 15:38:10,"Trial01_KriLR116","T1Round5",0.922122907212188,9.09965464947414,0.922122907212188,9.09965464947414,8.391,11,30.3,235.45146
"537","KriLR116","28-Oct-19",2019-10-28 15:38:11,213061676,1.2195,"hour",8.374,"mg/l",30.3,48.997,"8","CHG","I3",16,"Euphausia pacifica","2.59","0.051","Trial01",2019-10-28 15:38:11,"Trial01_KriLR116","T1Round5",0.920254704444627,9.09965464947414,0.920254704444627,9.09965464947414,8.374,11,30.3,234.97444
"538","KriLR117","28-Oct-19",2019-10-28 15:38:21,450953573,1.22216666666667,"hour",9.512,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:21,"Trial01_KriLR117","T1Round5",1.04531439559079,9.09965464947414,1.04531439559079,9.09965464947414,9.512,11,30.3,266.90672
"539","KriLR117","28-Oct-19",2019-10-28 15:38:22,450953573,1.2225,"hour",8.895,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:22,"Trial01_KriLR117","T1Round5",0.977509624556359,9.09965464947414,0.977509624556359,9.09965464947414,8.895,11,30.3,249.5937
"540","KriLR117","28-Oct-19",2019-10-28 15:38:23,450953573,1.22283333333333,"hour",8.615,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:23,"Trial01_KriLR117","T1Round5",0.94673922603182,9.09965464947414,0.94673922603182,9.09965464947414,8.615,11,30.3,241.7369
"541","KriLR117","28-Oct-19",2019-10-28 15:38:24,450953573,1.223,"hour",8.628,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:24,"Trial01_KriLR117","T1Round5",0.948167851677602,9.09965464947414,0.948167851677602,9.09965464947414,8.628,11,30.3,242.10168
"542","KriLR117","28-Oct-19",2019-10-28 15:38:25,450953573,1.22333333333333,"hour",8.58,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:25,"Trial01_KriLR117","T1Round5",0.942892926216252,9.09965464947414,0.942892926216252,9.09965464947414,8.58,11,30.3,240.7548
"543","KriLR117","28-Oct-19",2019-10-28 15:38:26,450953573,1.22366666666667,"hour",8.626,"mg/l",30.3,48.997,"8","CHG","I5",17,"Euphausia pacifica","3.03","0.0393","Trial01",2019-10-28 15:38:26,"Trial01_KriLR117","T1Round5",0.947948063116712,9.09965464947414,0.947948063116712,9.09965464947414,8.626,11,30.3,242.04556
"544","KriLR118","28-Oct-19",2019-10-28 15:38:35,182790929,1.22616666666667,"hour",8.634,"mg/l",30.3,48.997,"6","TMP","J2",18,"Euphausia pacifica","2.48","0.0275","Trial01",2019-10-28 15:38:35,"Trial01_KriLR118","T1Round5",0.948827217360271,9.09965464947414,0.948827217360271,9.09965464947414,8.634,11,30.3,242.27004
"545","KriLR118","28-Oct-19",2019-10-28 15:38:36,182790929,1.22633333333333,"hour",8.557,"mg/l",30.3,48.997,"6","TMP","J2",18,"Euphausia pacifica","2.48","0.0275","Trial01",2019-10-28 15:38:36,"Trial01_KriLR118","T1Round5",0.940365357766022,9.09965464947414,0.940365357766022,9.09965464947414,8.557,11,30.3,240.10942
"546","KriLR118","28-Oct-19",2019-10-28 15:38:37,182790929,1.22666666666667,"hour",8.512,"mg/l",30.3,48.997,"6","TMP","J2",18,"Euphausia pacifica","2.48","0.0275","Trial01",2019-10-28 15:38:37,"Trial01_KriLR118","T1Round5",0.935420115146007,9.09965464947414,0.935420115146007,9.09965464947414,8.512,11,30.3,238.84672
"547","KriLR118","28-Oct-19",2019-10-28 15:38:38,182790929,1.227,"hour",8.573,"mg/l",30.3,48.997,"6","TMP","J2",18,"Euphausia pacifica","2.48","0.0275","Trial01",2019-10-28 15:38:38,"Trial01_KriLR118","T1Round5",0.942123666253139,9.09965464947414,0.942123666253139,9.09965464947414,8.573,11,30.3,240.55838
"548","KriLR118","28-Oct-19",2019-10-28 15:38:39,182790929,1.22716666666667,"hour",8.564,"mg/l",30.3,48.997,"6","TMP","J2",18,"Euphausia pacifica","2.48","0.0275","Trial01",2019-10-28 15:38:39,"Trial01_KriLR118","T1Round5",0.941134617729136,9.09965464947414,0.941134617729136,9.09965464947414,8.564,11,30.3,240.30584
"549","KriLR119","28-Oct-19",2019-10-28 15:38:53,117281708,1.23116666666667,"hour",8.453,"mg/l",30.3,48.997,"6","TMP","J4",19,"Euphausia pacifica","2.96","0.0334","Trial01",2019-10-28 15:38:53,"Trial01_KriLR119","T1Round5",0.928936352599765,9.09965464947414,0.928936352599765,9.09965464947414,8.453,11,30.3,237.19118
"550","KriLR119","28-Oct-19",2019-10-28 15:38:54,117281708,1.23133333333333,"hour",8.401,"mg/l",30.3,48.997,"6","TMP","J4",19,"Euphausia pacifica","2.96","0.0334","Trial01",2019-10-28 15:38:54,"Trial01_KriLR119","T1Round5",0.923221850016636,9.09965464947414,0.923221850016636,9.09965464947414,8.401,11,30.3,235.73206
"551","KriLR119","28-Oct-19",2019-10-28 15:38:55,117281708,1.23166666666667,"hour",8.41,"mg/l",30.3,48.997,"6","TMP","J4",19,"Euphausia pacifica","2.96","0.0334","Trial01",2019-10-28 15:38:55,"Trial01_KriLR119","T1Round5",0.924210898540639,9.09965464947414,0.924210898540639,9.09965464947414,8.41,11,30.3,235.9846
"552","KriLR119","28-Oct-19",2019-10-28 15:38:56,117281708,1.232,"hour",8.419,"mg/l",30.3,48.997,"6","TMP","J4",19,"Euphausia pacifica","2.96","0.0334","Trial01",2019-10-28 15:38:56,"Trial01_KriLR119","T1Round5",0.925199947064642,9.09965464947414,0.925199947064642,9.09965464947414,8.419,11,30.3,236.23714
"553","KriLR119","28-Oct-19",2019-10-28 15:38:57,117281708,1.23216666666667,"hour",8.439,"mg/l",30.3,48.997,"6","TMP","J4",19,"Euphausia pacifica","2.96","0.0334","Trial01",2019-10-28 15:38:57,"Trial01_KriLR119","T1Round5",0.927397832673538,9.09965464947414,0.927397832673538,9.09965464947414,8.439,11,30.3,236.79834
"554","KrilLR11","28-Oct-19",2019-10-28 15:49:16,159906405,1.40416666666667,"hour",8.061,"mg/l",30.3,48.997,"12","CUR","A1",1,"Euphausia pacifica","2.61","0.0303","Trial01",2019-10-28 15:49:16,"Trial01_KrilLR11","T1Round6",0.885857794665409,9.09965464947414,0.885857794665409,9.09965464947414,8.061,11,30.3,226.19166
"555","KrilLR11","28-Oct-19",2019-10-28 15:49:17,159906405,1.4045,"hour",8.061,"mg/l",30.3,48.997,"12","CUR","A1",1,"Euphausia pacifica","2.61","0.0303","Trial01",2019-10-28 15:49:17,"Trial01_KrilLR11","T1Round6",0.885857794665409,9.09965464947414,0.885857794665409,9.09965464947414,8.061,11,30.3,226.19166
"556","KrilLR11","28-Oct-19",2019-10-28 15:49:18,159906405,1.40466666666667,"hour",8.112,"mg/l",30.3,48.997,"12","CUR","A1",1,"Euphausia pacifica","2.61","0.0303","Trial01",2019-10-28 15:49:18,"Trial01_KrilLR11","T1Round6",0.891462402968093,9.09965464947414,0.891462402968093,9.09965464947414,8.112,11,30.3,227.62272
"557","KrilLR11","28-Oct-19",2019-10-28 15:49:19,159906405,1.405,"hour",8.051,"mg/l",30.3,48.997,"12","CUR","A1",1,"Euphausia pacifica","2.61","0.0303","Trial01",2019-10-28 15:49:19,"Trial01_KrilLR11","T1Round6",0.884758851860961,9.09965464947414,0.884758851860961,9.09965464947414,8.051,11,30.3,225.91106
"558","KrilLR12","28-Oct-19",2019-10-28 15:49:25,222108333,1.40666666666667,"hour",8.988,"mg/l",30.3,48.997,"blank","blank","A5",2,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:49:25,"Trial01_KrilLR12","T1Round6",0.987729792637724,9.09965464947414,0.987729792637724,9.09965464947414,8.988,11,30.3,252.20328
"559","KrilLR12","28-Oct-19",2019-10-28 15:49:26,222108333,1.407,"hour",9.001,"mg/l",30.3,48.997,"blank","blank","A5",2,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:49:26,"Trial01_KrilLR12","T1Round6",0.989158418283507,9.09965464947414,0.989158418283507,9.09965464947414,9.001,11,30.3,252.56806
"560","KrilLR12","28-Oct-19",2019-10-28 15:49:27,222108333,1.40716666666667,"hour",9.046,"mg/l",30.3,48.997,"blank","blank","A5",2,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:49:27,"Trial01_KrilLR12","T1Round6",0.994103660903522,9.09965464947414,0.994103660903522,9.09965464947414,9.046,11,30.3,253.83076
"561","KrilLR12","28-Oct-19",2019-10-28 15:49:28,222108333,1.4075,"hour",9.036,"mg/l",30.3,48.997,"blank","blank","A5",2,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:49:28,"Trial01_KrilLR12","T1Round6",0.993004718099074,9.09965464947414,0.993004718099074,9.09965464947414,9.036,11,30.3,253.55016
"562","KrilLR13","28-Oct-19",2019-10-28 15:49:34,201822008,1.40916666666667,"hour",8.576,"mg/l",30.3,48.997,"12","CUR","B2",3,"Euphausia pacifica","3.06","0.025","Trial01",2019-10-28 15:49:34,"Trial01_KrilLR13","T1Round6",0.942453349094473,9.09965464947414,0.942453349094473,9.09965464947414,8.576,11,30.3,240.64256
"563","KrilLR13","28-Oct-19",2019-10-28 15:49:35,201822008,1.4095,"hour",8.853,"mg/l",30.3,48.997,"12","CUR","B2",3,"Euphausia pacifica","3.06","0.025","Trial01",2019-10-28 15:49:35,"Trial01_KrilLR13","T1Round6",0.972894064777678,9.09965464947414,0.972894064777678,9.09965464947414,8.853,11,30.3,248.41518
"564","KrilLR13","28-Oct-19",2019-10-28 15:49:36,201822008,1.40966666666667,"hour",8.655,"mg/l",30.3,48.997,"12","CUR","B2",3,"Euphausia pacifica","3.06","0.025","Trial01",2019-10-28 15:49:36,"Trial01_KrilLR13","T1Round6",0.951134997249611,9.09965464947414,0.951134997249611,9.09965464947414,8.655,11,30.3,242.8593
"565","KrilLR13","28-Oct-19",2019-10-28 15:49:37,201822008,1.41,"hour",8.605,"mg/l",30.3,48.997,"12","CUR","B2",3,"Euphausia pacifica","3.06","0.025","Trial01",2019-10-28 15:49:37,"Trial01_KrilLR13","T1Round6",0.945640283227372,9.09965464947414,0.945640283227372,9.09965464947414,8.605,11,30.3,241.4563
"566","KrilLR14","28-Oct-19",2019-10-28 15:49:44,641264370,1.412,"hour",8.777,"mg/l",30.3,48.997,"6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193","Trial01",2019-10-28 15:49:44,"Trial01_KrilLR14","T1Round6",0.964542099463875,9.09965464947414,0.964542099463875,9.09965464947414,8.777,11,30.3,246.28262
"567","KrilLR14","28-Oct-19",2019-10-28 15:49:45,641264370,1.41216666666667,"hour",8.809,"mg/l",30.3,48.997,"6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193","Trial01",2019-10-28 15:49:45,"Trial01_KrilLR14","T1Round6",0.968058716438108,9.09965464947414,0.968058716438108,9.09965464947414,8.809,11,30.3,247.18054
"568","KrilLR14","28-Oct-19",2019-10-28 15:49:46,641264370,1.4125,"hour",8.842,"mg/l",30.3,48.997,"6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193","Trial01",2019-10-28 15:49:46,"Trial01_KrilLR14","T1Round6",0.971685227692786,9.09965464947414,0.971685227692786,9.09965464947414,8.842,11,30.3,248.10652
"569","KrilLR14","28-Oct-19",2019-10-28 15:49:47,641264370,1.41283333333333,"hour",8.847,"mg/l",30.3,48.997,"6","TMP","B4",4,"Euphausia pacifica","2.09","0.0193","Trial01",2019-10-28 15:49:47,"Trial01_KrilLR14","T1Round6",0.97223469909501,9.09965464947414,0.97223469909501,9.09965464947414,8.847,11,30.3,248.24682
"570","KrilLR15","28-Oct-19",2019-10-28 15:49:53,289892479,1.4145,"hour",8.689,"mg/l",30.3,48.997,"6","TMP","C1",5,"Euphausia pacifica","2.49","0.029","Trial01",2019-10-28 15:49:53,"Trial01_KrilLR15","T1Round6",0.954871402784734,9.09965464947414,0.954871402784734,9.09965464947414,8.689,11,30.3,243.81334
"571","KrilLR15","28-Oct-19",2019-10-28 15:49:54,289892479,1.41466666666667,"hour",8.803,"mg/l",30.3,48.997,"6","TMP","C1",5,"Euphausia pacifica","2.49","0.029","Trial01",2019-10-28 15:49:54,"Trial01_KrilLR15","T1Round6",0.967399350755439,9.09965464947414,0.967399350755439,9.09965464947414,8.803,11,30.3,247.01218
"572","KrilLR15","28-Oct-19",2019-10-28 15:49:55,289892479,1.415,"hour",8.766,"mg/l",30.3,48.997,"6","TMP","C1",5,"Euphausia pacifica","2.49","0.029","Trial01",2019-10-28 15:49:55,"Trial01_KrilLR15","T1Round6",0.963333262378982,9.09965464947414,0.963333262378982,9.09965464947414,8.766,11,30.3,245.97396
"573","KrilLR15","28-Oct-19",2019-10-28 15:49:56,289892479,1.41533333333333,"hour",8.834,"mg/l",30.3,48.997,"6","TMP","C1",5,"Euphausia pacifica","2.49","0.029","Trial01",2019-10-28 15:49:56,"Trial01_KrilLR15","T1Round6",0.970806073449228,9.09965464947414,0.970806073449228,9.09965464947414,8.834,11,30.3,247.88204
"574","KrilLR16","28-Oct-19",2019-10-28 15:50:02,106042040,1.417,"hour",8.981,"mg/l",30.3,48.997,"8","CHG","C3",6,"Euphausia pacifica","3.12","0.0437","Trial01",2019-10-28 15:50:02,"Trial01_KrilLR16","T1Round6",0.986960532674611,9.09965464947414,0.986960532674611,9.09965464947414,8.981,11,30.3,252.00686
"575","KrilLR16","28-Oct-19",2019-10-28 15:50:03,106042040,1.41716666666667,"hour",8.774,"mg/l",30.3,48.997,"8","CHG","C3",6,"Euphausia pacifica","3.12","0.0437","Trial01",2019-10-28 15:50:03,"Trial01_KrilLR16","T1Round6",0.96421241662254,9.09965464947414,0.96421241662254,9.09965464947414,8.774,11,30.3,246.19844
"576","KrilLR16","28-Oct-19",2019-10-28 15:50:04,106042040,1.4175,"hour",8.77,"mg/l",30.3,48.997,"8","CHG","C3",6,"Euphausia pacifica","3.12","0.0437","Trial01",2019-10-28 15:50:04,"Trial01_KrilLR16","T1Round6",0.963772839500761,9.09965464947414,0.963772839500761,9.09965464947414,8.77,11,30.3,246.0862
"577","KrilLR16","28-Oct-19",2019-10-28 15:50:05,106042040,1.41783333333333,"hour",8.741,"mg/l",30.3,48.997,"8","CHG","C3",6,"Euphausia pacifica","3.12","0.0437","Trial01",2019-10-28 15:50:05,"Trial01_KrilLR16","T1Round6",0.960585905367863,9.09965464947414,0.960585905367863,9.09965464947414,8.741,11,30.3,245.27246
"578","KrilLR17","28-Oct-19",2019-10-28 15:50:13,753661045,1.42,"hour",8.872,"mg/l",30.3,48.997,"8","CHG","C5",7,"Euphausia pacifica","3.13","0.0329","Trial01",2019-10-28 15:50:13,"Trial01_KrilLR17","T1Round6",0.974982056106129,9.09965464947414,0.974982056106129,9.09965464947414,8.872,11,30.3,248.94832
"579","KrilLR17","28-Oct-19",2019-10-28 15:50:14,753661045,1.42033333333333,"hour",8.639,"mg/l",30.3,48.997,"8","CHG","C5",7,"Euphausia pacifica","3.13","0.0329","Trial01",2019-10-28 15:50:14,"Trial01_KrilLR17","T1Round6",0.949376688762494,9.09965464947414,0.949376688762494,9.09965464947414,8.639,11,30.3,242.41034
"580","KrilLR17","28-Oct-19",2019-10-28 15:50:15,753661045,1.4205,"hour",8.672,"mg/l",30.3,48.997,"8","CHG","C5",7,"Euphausia pacifica","3.13","0.0329","Trial01",2019-10-28 15:50:15,"Trial01_KrilLR17","T1Round6",0.953003200017173,9.09965464947414,0.953003200017173,9.09965464947414,8.672,11,30.3,243.33632
"581","KrilLR17","28-Oct-19",2019-10-28 15:50:16,753661045,1.42083333333333,"hour",8.664,"mg/l",30.3,48.997,"8","CHG","C5",7,"Euphausia pacifica","3.13","0.0329","Trial01",2019-10-28 15:50:16,"Trial01_KrilLR17","T1Round6",0.952124045773614,9.09965464947414,0.952124045773614,9.09965464947414,8.664,11,30.3,243.11184
"582","KrilLR18","28-Oct-19",2019-10-28 15:50:24,152418897,1.423,"hour",7.92,"mg/l",30.3,48.997,"12","CUR","E1",8,"Euphausia pacifica","3.37","0.0299","Trial01",2019-10-28 15:50:24,"Trial01_KrilLR18","T1Round6",0.870362701122694,9.09965464947414,0.870362701122694,9.09965464947414,7.92,11,30.3,222.2352
"583","KrilLR18","28-Oct-19",2019-10-28 15:50:25,152418897,1.42333333333333,"hour",7.867,"mg/l",30.3,48.997,"12","CUR","E1",8,"Euphausia pacifica","3.37","0.0299","Trial01",2019-10-28 15:50:25,"Trial01_KrilLR18","T1Round6",0.864538304259121,9.09965464947414,0.864538304259121,9.09965464947414,7.867,11,30.3,220.74802
"584","KrilLR18","28-Oct-19",2019-10-28 15:50:26,152418897,1.42366666666667,"hour",7.958,"mg/l",30.3,48.997,"12","CUR","E1",8,"Euphausia pacifica","3.37","0.0299","Trial01",2019-10-28 15:50:26,"Trial01_KrilLR18","T1Round6",0.874538683779596,9.09965464947414,0.874538683779596,9.09965464947414,7.958,11,30.3,223.30148
"585","KrilLR18","28-Oct-19",2019-10-28 15:50:27,152418897,1.42383333333333,"hour",7.883,"mg/l",30.3,48.997,"12","CUR","E1",8,"Euphausia pacifica","3.37","0.0299","Trial01",2019-10-28 15:50:27,"Trial01_KrilLR18","T1Round6",0.866296612746237,9.09965464947414,0.866296612746237,9.09965464947414,7.883,11,30.3,221.19698
"586","KrilLR18","28-Oct-19",2019-10-28 15:50:28,152418897,1.42416666666667,"hour",7.842,"mg/l",30.3,48.997,"12","CUR","E1",8,"Euphausia pacifica","3.37","0.0299","Trial01",2019-10-28 15:50:28,"Trial01_KrilLR18","T1Round6",0.861790947248001,9.09965464947414,0.861790947248001,9.09965464947414,7.842,11,30.3,220.04652
"587","KrilLR19","28-Oct-19",2019-10-28 15:50:35,102620725,1.42616666666667,"hour",8.914,"mg/l",30.3,48.997,"blank","blank","E5",9,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:50:35,"Trial01_KrilLR19","T1Round6",0.97959761588481,9.09965464947414,0.97959761588481,9.09965464947414,8.914,11,30.3,250.12684
"588","KrilLR19","28-Oct-19",2019-10-28 15:50:36,102620725,1.42633333333333,"hour",8.958,"mg/l",30.3,48.997,"blank","blank","E5",9,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:50:36,"Trial01_KrilLR19","T1Round6",0.984432964224381,9.09965464947414,0.984432964224381,9.09965464947414,8.958,11,30.3,251.36148
"589","KrilLR19","28-Oct-19",2019-10-28 15:50:37,102620725,1.42666666666667,"hour",8.968,"mg/l",30.3,48.997,"blank","blank","E5",9,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:50:37,"Trial01_KrilLR19","T1Round6",0.985531907028829,9.09965464947414,0.985531907028829,9.09965464947414,8.968,11,30.3,251.64208
"590","KrilLR19","28-Oct-19",2019-10-28 15:50:38,102620725,1.427,"hour",8.974,"mg/l",30.3,48.997,"blank","blank","E5",9,"Euphausia pacifica","n/a","n/a","Trial01",2019-10-28 15:50:38,"Trial01_KrilLR19","T1Round6",0.986191272711497,9.09965464947414,0.986191272711497,9.09965464947414,8.974,11,30.3,251.81044
"591","KrILR110","28-Oct-19",2019-10-28 15:50:45,873148653,1.42883333333333,"hour",8.476,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:45,"Trial01_KrILR110","T1Round6",0.931463921049995,9.09965464947414,0.931463921049995,9.09965464947414,8.476,11,30.3,237.83656
"592","KrILR110","28-Oct-19",2019-10-28 15:50:46,873148653,1.42916666666667,"hour",8.53,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:46,"Trial01_KrILR110","T1Round6",0.937398212194013,9.09965464947414,0.937398212194013,9.09965464947414,8.53,11,30.3,239.3518
"593","KrILR110","28-Oct-19",2019-10-28 15:50:47,873148653,1.4295,"hour",8.619,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:47,"Trial01_KrILR110","T1Round6",0.947178803153599,9.09965464947414,0.947178803153599,9.09965464947414,8.619,11,30.3,241.84914
"594","KrILR110","28-Oct-19",2019-10-28 15:50:48,873148653,1.42966666666667,"hour",8.562,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:48,"Trial01_KrILR110","T1Round6",0.940914829168246,9.09965464947414,0.940914829168246,9.09965464947414,8.562,11,30.3,240.24972
"595","KrILR110","28-Oct-19",2019-10-28 15:50:49,873148653,1.43,"hour",8.518,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:49,"Trial01_KrILR110","T1Round6",0.936079480828676,9.09965464947414,0.936079480828676,9.09965464947414,8.518,11,30.3,239.01508
"596","KrILR110","28-Oct-19",2019-10-28 15:50:50,873148653,1.43033333333333,"hour",8.549,"mg/l",30.3,48.997,"8","CHG","G1",10,"Euphausia pacifica","2.58","0.0255","Trial01",2019-10-28 15:50:50,"Trial01_KrILR110","T1Round6",0.939486203522464,9.09965464947414,0.939486203522464,9.09965464947414,8.549,11,30.3,239.88494
"597","KriLR111","28-Oct-19",2019-10-28 15:50:58,521776762,1.4325,"hour",8.624,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:50:58,"Trial01_KriLR111","T1Round6",0.947728274555823,9.09965464947414,0.947728274555823,9.09965464947414,8.624,11,30.3,241.98944
"598","KriLR111","28-Oct-19",2019-10-28 15:50:59,521776762,1.43283333333333,"hour",8.653,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:50:59,"Trial01_KriLR111","T1Round6",0.950915208688722,9.09965464947414,0.950915208688722,9.09965464947414,8.653,11,30.3,242.80318
"599","KriLR111","28-Oct-19",2019-10-28 15:51:00,521776762,1.433,"hour",8.722,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:51:00,"Trial01_KriLR111","T1Round6",0.958497914039412,9.09965464947414,0.958497914039412,9.09965464947414,8.722,11,30.3,244.73932
"600","KriLR111","28-Oct-19",2019-10-28 15:51:01,521776762,1.43333333333333,"hour",8.787,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:51:01,"Trial01_KriLR111","T1Round6",0.965641042268323,9.09965464947414,0.965641042268323,9.09965464947414,8.787,11,30.3,246.56322
"601","KriLR111","28-Oct-19",2019-10-28 15:51:02,521776762,1.43366666666667,"hour",8.736,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:51:02,"Trial01_KriLR111","T1Round6",0.960036433965639,9.09965464947414,0.960036433965639,9.09965464947414,8.736,11,30.3,245.13216
"602","KriLR111","28-Oct-19",2019-10-28 15:51:03,521776762,1.43383333333333,"hour",8.705,"mg/l",30.3,48.997,"6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01",2019-10-28 15:51:03,"Trial01_KriLR111","T1Round6",0.95662971127185,9.09965464947414,0.95662971127185,9.09965464947414,8.705,11,30.3,244.2623
"603","KriLR112","28-Oct-19",2019-10-28 15:51:09,129230469,1.4355,"hour",9.334,"mg/l",30.3,48.997,"6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01",2019-10-28 15:51:09,"Trial01_KriLR112","T1Round6",1.02575321367162,9.09965464947414,1.02575321367162,9.09965464947414,9.334,11,30.3,261.91204
"604","KriLR112","28-Oct-19",2019-10-28 15:51:10,129230469,1.43583333333333,"hour",9.176,"mg/l",30.3,48.997,"6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01",2019-10-28 15:51:10,"Trial01_KriLR112","T1Round6",1.00838991736134,9.09965464947414,1.00838991736134,9.09965464947414,9.176,11,30.3,257.47856
"605","KriLR112","28-Oct-19",2019-10-28 15:51:11,129230469,1.43616666666667,"hour",8.891,"mg/l",30.3,48.997,"6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01",2019-10-28 15:51:11,"Trial01_KriLR112","T1Round6",0.97707004743458,9.09965464947414,0.97707004743458,9.09965464947414,8.891,11,30.3,249.48146
"606","KriLR112","28-Oct-19",2019-10-28 15:51:12,129230469,1.43633333333333,"hour",8.728,"mg/l",30.3,48.997,"6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01",2019-10-28 15:51:12,"Trial01_KriLR112","T1Round6",0.95915727972208,9.09965464947414,0.95915727972208,9.09965464947414,8.728,11,30.3,244.90768
"607","KriLR112","28-Oct-19",2019-10-28 15:51:13,129230469,1.43666666666667,"hour",8.693,"mg/l",30.3,48.997,"6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01",2019-10-28 15:51:13,"Trial01_KriLR112","T1Round6",0.955310979906513,9.09965464947414,0.955310979906513,9.09965464947414,8.693,11,30.3,243.92558
"608","KriLR113","28-Oct-19",2019-10-28 15:51:20,940932799,1.43866666666667,"hour",8.418,"mg/l",30.3,48.997,"6","TMP","H2",13,"Euphausia pacifica","2.75","0.044","Trial01",2019-10-28 15:51:20,"Trial01_KriLR113","T1Round6",0.925090052784197,9.09965464947414,0.925090052784197,9.09965464947414,8.418,11,30.3,236.20908
"609","KriLR113","28-Oct-19",2019-10-28 15:51:21,940932799,1.43883333333333,"hour",8.492,"mg/l",30.3,48.997,"6","TMP","H2",13,"Euphausia pacifica","2.75","0.044","Trial01",2019-10-28 15:51:21,"Trial01_KriLR113","T1Round6",0.933222229537111,9.09965464947414,0.933222229537111,9.09965464947414,8.492,11,30.3,238.28552
"610","KriLR113","28-Oct-19",2019-10-28 15:51:22,940932799,1.43916666666667,"hour",8.479,"mg/l",30.3,48.997,"6","TMP","H2",13,"Euphausia pacifica","2.75","0.044","Trial01",2019-10-28 15:51:22,"Trial01_KriLR113","T1Round6",0.931793603891329,9.09965464947414,0.931793603891329,9.09965464947414,8.479,11,30.3,237.92074
"611","KriLR113","28-Oct-19",2019-10-28 15:51:23,940932799,1.4395,"hour",8.436,"mg/l",30.3,48.997,"6","TMP","H2",13,"Euphausia pacifica","2.75","0.044","Trial01",2019-10-28 15:51:23,"Trial01_KriLR113","T1Round6",0.927068149832203,9.09965464947414,0.927068149832203,9.09965464947414,8.436,11,30.3,236.71416
"612","KriLR113","28-Oct-19",2019-10-28 15:51:24,940932799,1.43966666666667,"hour",8.405,"mg/l",30.3,48.997,"6","TMP","H2",13,"Euphausia pacifica","2.75","0.044","Trial01",2019-10-28 15:51:24,"Trial01_KriLR113","T1Round6",0.923661427138415,9.09965464947414,0.923661427138415,9.09965464947414,8.405,11,30.3,235.8443
